epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
226,6.769739,6.860302,0.741000,0.030000,604.500000,8.834869,6.860302,04:58
227,6.812129,6.941721,0.711000,0.024000,600.500000,8.796388,6.941721,04:48
228,6.736393,6.991183,0.730000,0.024000,604.250000,8.806028,6.991184,04:44
229,6.824658,6.929071,0.728000,0.031000,609.750000,8.846512,6.929071,04:47
230,6.817926,6.914336,0.738000,0.035000,603.000000,8.809461,6.914336,04:50
231,6.715458,6.822254,0.735000,0.038000,595.750000,8.790702,6.822252,05:03
232,6.811708,6.851308,0.728000,0.033000,601.750000,8.802954,6.851308,04:51
233,6.695081,6.993299,0.737000,0.022000,589.500000,8.731276,6.993298,05:00
234,6.803394,6.883866,0.729000,0.032000,591.250000,8.727690,6.883866,04:59
235,6.854550,6.867803,0.729000,0.034000,598.250000,8.734681,6.867802,04:49
236,6.732143,6.856625,0.730000,0.030000,587.250000,8.682169,6.856625,05:02
237,6.724135,6.886621,0.735000,0.036000,592.000000,8.717484,6.886621,04:50
238,6.658365,6.942540,0.728000,0.031000,590.500000,8.708687,6.942540,04:48
239,6.687920,6.890844,0.730000,0.033000,593.750000,8.733150,6.890844,04:57
240,6.804148,6.931376,0.727000,0.033000,596.500000,8.764899,6.931376,04:50
241,6.818787,6.870734,0.723000,0.033000,585.250000,8.698519,6.870736,04:59
242,6.797227,6.853059,0.731000,0.037000,591.750000,8.698660,6.853060,06:01
243,6.772901,6.816293,0.717000,0.028000,600.500000,8.755002,6.816295,05:40
244,6.657305,6.873306,0.723000,0.036000,589.500000,8.693854,6.873306,05:56
245,6.701087,6.834503,0.729000,0.032000,591.500000,8.705167,6.834504,06:06
246,6.800666,6.844415,0.725000,0.029000,594.750000,8.698213,6.844414,06:01
247,6.794329,6.916242,0.734000,0.031000,594.750000,8.675780,6.916241,05:53
248,6.676404,6.817465,0.726000,0.037000,593.500000,8.689164,6.817464,06:08
249,6.701195,6.900300,0.722000,0.037000,592.750000,8.686115,6.900300,06:24
250,6.776987,6.826388,0.738000,0.035000,600.750000,8.732653,6.826388,05:38
251,6.756498,6.808518,0.730000,0.029000,595.500000,8.718544,6.808517,05:17
252,6.822416,6.854959,0.731000,0.038000,592.750000,8.702243,6.854960,06:09
253,6.663527,6.882855,0.736000,0.036000,596.250000,8.713319,6.882854,05:56
254,6.775882,6.838448,0.731000,0.034000,602.750000,8.774769,6.838449,06:14
255,6.678083,6.826972,0.727000,0.033000,601.000000,8.747509,6.826972,06:21
256,6.734008,6.791815,0.732000,0.030000,604.250000,8.775016,6.791815,06:28
257,6.709126,6.841321,0.739000,0.029000,610.250000,8.798293,6.841321,06:13
258,6.757588,6.859967,0.722000,0.027000,598.500000,8.724487,6.859968,06:09
259,6.729856,6.784575,0.721000,0.040000,591.000000,8.693785,6.784575,06:00
260,6.770658,6.827609,0.733000,0.032000,599.500000,8.734850,6.827610,05:53
261,6.693715,6.852666,0.747000,0.034000,597.500000,8.740081,6.852665,06:06
262,6.597344,6.853833,0.713000,0.032000,603.750000,8.784731,6.853833,06:21
263,6.684754,6.840539,0.726000,0.040000,603.000000,8.754900,6.840541,06:24
264,6.598997,6.797192,0.733000,0.033000,594.000000,8.687853,6.797192,06:26
265,6.705074,6.793232,0.737000,0.040000,598.250000,8.717861,6.793231,06:15
266,6.498404,6.717390,0.738000,0.038000,599.250000,8.723503,6.717390,06:29
267,6.649947,6.830304,0.722000,0.041000,590.250000,8.668464,6.830304,06:23
268,6.666080,6.791842,0.721000,0.046000,599.250000,8.721767,6.791842,05:14
269,6.605016,6.765339,0.727000,0.034000,608.000000,8.808451,6.765339,04:58
270,6.566750,6.774859,0.738000,0.039000,606.750000,8.789496,6.774859,05:02
271,6.692939,6.750463,0.719000,0.041000,602.250000,8.757385,6.750463,05:00
272,6.661816,6.851964,0.724000,0.042000,603.500000,8.782722,6.851963,05:00
273,6.668425,6.691090,0.732000,0.055000,600.000000,8.760628,6.691090,04:50
274,6.714526,6.813185,0.730000,0.033000,609.000000,8.799761,6.813185,05:20
275,6.598332,6.797304,0.713000,0.036000,605.750000,8.749187,6.797304,05:07
276,6.659541,6.750904,0.729000,0.050000,609.250000,8.785211,6.750903,05:04
277,6.583791,6.739339,0.727000,0.050000,610.000000,8.810520,6.739341,05:00
278,6.598808,6.737977,0.722000,0.053000,606.750000,8.753876,6.737977,05:02
279,6.631292,6.708793,0.718000,0.047000,597.000000,8.702515,6.708792,04:57
280,6.575196,6.727894,0.723000,0.030000,598.500000,8.735921,6.727894,05:01
281,6.629619,6.804046,0.737000,0.036000,606.500000,8.784420,6.804046,04:53
282,6.682763,6.699579,0.742000,0.040000,609.500000,8.819766,6.699580,04:50
283,6.627669,6.708960,0.722000,0.040000,605.500000,8.768626,6.708961,04:47
284,6.618762,6.757602,0.743000,0.033000,611.250000,8.820164,6.757600,05:02
285,6.663432,6.654459,0.737000,0.048000,605.250000,8.803529,6.654459,04:48
286,6.594090,6.716950,0.739000,0.034000,599.500000,8.740377,6.716949,05:00
287,6.632507,6.713893,0.727000,0.046000,622.500000,8.899164,6.713894,04:54
288,6.707866,6.666703,0.729000,0.049000,610.000000,8.808357,6.666704,05:00
289,6.697660,6.732438,0.737000,0.042000,605.000000,8.771223,6.732437,05:01
290,6.651336,6.735287,0.737000,0.042000,622.250000,8.864327,6.735287,05:00
291,6.636707,6.696959,0.731000,0.047000,617.000000,8.834707,6.696959,05:05
292,6.581870,6.710820,0.728000,0.049000,618.750000,8.821792,6.710820,04:52
293,6.544279,6.732150,0.730000,0.050000,618.500000,8.848268,6.732150,04:47
294,6.662805,6.717476,0.723000,0.043000,624.500000,8.896770,6.717475,04:56
295,6.582461,6.750759,0.727000,0.046000,621.500000,8.872052,6.750759,04:54
296,6.639768,6.730370,0.721000,0.037000,611.750000,8.807529,6.730368,04:51
297,6.685089,6.618769,0.751000,0.038000,610.250000,8.795887,6.618769,04:52
298,6.659209,6.671641,0.727000,0.043000,617.750000,8.839127,6.671642,05:17
299,6.576881,6.799884,0.719000,0.039000,606.250000,8.786036,6.799884,05:05
300,6.601220,6.662675,0.731000,0.054000,614.750000,8.831518,6.662676,05:09
301,6.557849,6.739401,0.731000,0.043000,616.000000,8.837309,6.739400,05:37
302,6.578359,6.739272,0.739000,0.042000,622.000000,8.868864,6.739271,05:38
303,6.589396,6.726490,0.738000,0.034000,616.750000,8.833424,6.726489,05:32
