epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
288,6.620971,6.812049,0.740000,0.032000,624.000000,9.008789,6.812049,05:47
289,6.707154,6.784237,0.745000,0.040000,614.500000,9.010827,6.784238,05:52
290,6.664538,6.773022,0.747000,0.038000,585.750000,8.843485,6.773023,05:47
291,6.610117,6.769680,0.740000,0.032000,599.750000,8.951684,6.769681,05:54
292,6.667636,6.788255,0.744000,0.042000,616.500000,9.007210,6.788255,05:23
293,6.681968,6.772042,0.752000,0.034000,640.750000,9.135744,6.772041,05:43
294,6.601417,6.822653,0.759000,0.032000,631.000000,9.092779,6.822653,05:46
295,6.651705,6.813805,0.745000,0.046000,617.750000,8.989830,6.813804,05:27
296,6.697238,6.885821,0.741000,0.028000,634.250000,9.101789,6.885821,05:26
297,6.559936,6.850805,0.742000,0.022000,599.250000,8.926315,6.850804,05:39
298,6.663147,6.822376,0.747000,0.038000,603.000000,8.938082,6.822378,05:42
299,6.669713,6.682930,0.741000,0.044000,627.250000,9.052268,6.682930,05:38
300,6.604185,6.726689,0.744000,0.032000,607.750000,8.982567,6.726689,05:50
301,6.636444,6.679238,0.737000,0.049000,582.750000,8.837930,6.679237,05:19
302,6.703667,6.833066,0.730000,0.045000,614.250000,9.008438,6.833067,05:41
303,6.699306,6.648390,0.735000,0.047000,597.000000,8.892815,6.648390,05:26
304,6.684814,6.743783,0.750000,0.040000,634.750000,9.096969,6.743782,05:25
305,6.645402,6.787860,0.740000,0.045000,613.500000,9.011396,6.787859,05:32
306,6.680700,6.722144,0.750000,0.034000,618.500000,9.045221,6.722144,05:45
307,6.687663,6.782945,0.727000,0.040000,599.250000,8.965662,6.782945,05:44
308,6.605266,6.763125,0.729000,0.041000,603.250000,8.959167,6.763125,05:43
309,6.657111,6.727509,0.735000,0.043000,623.250000,9.073248,6.727508,05:45
310,6.657569,6.760014,0.753000,0.039000,628.500000,9.109798,6.760014,05:46
311,6.628195,6.832963,0.739000,0.031000,612.750000,9.000488,6.832963,05:48
312,6.690712,6.771529,0.743000,0.050000,623.000000,9.058123,6.771529,05:38
313,6.607253,6.750103,0.733000,0.034000,616.250000,8.999187,6.750103,05:21
314,6.559685,6.760972,0.745000,0.033000,618.000000,9.017608,6.760972,05:25
315,6.573650,6.759780,0.747000,0.052000,613.250000,8.996804,6.759780,05:43
316,6.597974,6.831798,0.747000,0.042000,637.250000,9.112803,6.831796,05:44
317,6.603138,6.725567,0.740000,0.039000,588.000000,8.875497,6.725567,05:41
318,6.618756,6.751012,0.747000,0.040000,623.000000,9.069577,6.751013,05:43
319,6.551230,6.770880,0.738000,0.042000,616.500000,9.035920,6.770879,05:44
320,6.530952,6.654634,0.743000,0.048000,631.250000,9.110240,6.654634,05:32
321,6.516567,6.748448,0.740000,0.049000,627.500000,9.069966,6.748448,05:31
322,6.555181,6.844789,0.746000,0.037000,643.750000,9.150121,6.844788,05:34
323,6.604884,6.772343,0.739000,0.040000,626.500000,9.077164,6.772343,05:32
324,6.635109,6.684787,0.745000,0.040000,618.250000,9.010897,6.684788,05:28
325,6.547239,6.674918,0.729000,0.043000,595.500000,8.911291,6.674918,05:31
326,6.517334,6.809125,0.730000,0.027000,621.750000,9.034433,6.809125,05:20
327,6.575961,6.725863,0.749000,0.040000,603.250000,8.949939,6.725862,05:17
328,6.626825,6.661817,0.738000,0.047000,631.500000,9.117107,6.661818,05:28
329,6.582698,6.670541,0.745000,0.040000,614.000000,8.989150,6.670541,05:29
330,6.544872,6.729650,0.734000,0.039000,618.750000,9.060087,6.729650,05:29
